Timestamp,Total Collisions,Current Collision Status,Smoothness Metric,Current Smoothness,Obstacle Clearance,Distance Traveled,Current Velocity,IMU Acceleration Magnitude,Is Rough Terrain,Vertical Roughness,Notes
1737063111,48,0,126477.8795,12.138,2.3923,225.2688,0.3252,7.4098,0,6.9364,Normal operation
1737063112,48,0,126706.8157,12.1367,2.4149,225.553,0.3072,11.7652,0,11.7561,Normal operation
1737063113,48,0,126942.9599,12.136,2.4252,225.8362,0.2759,9.784,0,9.4823,Normal operation
1737063114,48,0,127181.6529,12.1357,2.4514,226.1377,0.2796,9.1711,0,7.032,Normal operation
1737063115,48,0,127391.4533,12.1325,2.45,226.333,0.2297,10.0517,0,9.4363,Normal operation
1737063116,48,0,127617.1792,12.1309,2.4653,226.5868,0.2045,10.0194,0,7.745,Normal operation
1737063117,48,0,127860.213,12.131,2.48,226.9385,0.2854,10.5259,0,9.3152,Normal operation
1737063118,48,0,128066.9069,12.1275,2.5099,227.2468,0.3165,7.2312,0,6.515,Normal operation
1737063119,48,0,128298.022,12.1276,2.5348,227.5947,0.3114,17.9032,1,14.0623,Normal operation
1737063120,48,0,128565.2822,12.1299,2.5333,227.8955,0.3093,9.1502,0,9.1154,Normal operation
1737063121,48,0,128806.595,12.1298,2.5038,228.1912,0.2789,10.4593,0,8.1522,Normal operation
1737063122,48,0,129033.9076,12.1284,2.4876,228.4391,0.2546,9.7449,0,9.2388,Normal operation
1737063123,48,0,129244.1015,12.1253,2.4626,228.7331,0.2558,8.2963,0,7.993,Normal operation
1737063124,48,0,129443.4211,12.1213,2.4274,228.9815,0.2566,12.8947,0,9.4133,Normal operation
1737063125,48,0,129675.6904,12.1204,2.408,229.2346,0.2318,9.2419,0,7.1707,Normal operation
1737063126,48,0,129912.3788,12.1198,2.4217,229.5074,0.247,9.5727,0,7.7295,Normal operation
1737063127,48,0,130132.461,12.1177,2.4149,229.7956,0.2735,12.7853,0,10.3071,Normal operation
1737063128,48,0,130353.4209,12.1158,2.4085,229.9602,0.2142,8.7322,0,7.9981,Normal operation
1737063129,48,0,130582.2072,12.1145,2.4043,230.166,0.1733,10.1812,0,9.5161,Normal operation
1737063130,48,0,130800.7506,12.1123,2.426,230.3847,0.2005,10.2761,0,9.4636,Normal operation
1737063131,48,0,131056.2509,12.1135,2.4411,230.6337,0.2212,11.9119,0,9.2413,Normal operation
1737063132,48,0,131282.0878,12.112,2.4541,230.8365,0.2095,7.2221,0,5.4779,Normal operation
1737063133,48,0,131510.2894,12.1107,2.4783,231.1325,0.2335,11.1514,0,8.4457,Normal operation
1737063134,48,0,131721.8627,12.1079,2.5242,231.4474,0.2982,9.4996,0,7.247,Normal operation
1737063135,48,0,131975.7103,12.109,2.5803,231.7481,0.2945,19.6115,1,14.7514,Normal operation
1737063136,48,0,132179.4584,12.1055,2.6422,232.0307,0.2762,15.5205,1,11.523,Normal operation
1737063137,48,0,132383.462,12.102,2.6986,232.2884,0.2602,9.9844,0,9.2922,Normal operation
1737063138,48,0,132598.2907,12.1006,2.736,232.4815,0.2133,10.5981,0,8.1101,Normal operation
1737063139,48,0,132839.8095,12.1005,2.7298,232.7923,0.2377,8.9637,0,7.0278,Normal operation
1737063140,48,0,133073.4868,12.0998,2.7033,233.0398,0.267,11.4202,0,8.8069,Normal operation
1737063141,48,0,133331.889,12.1013,2.6814,233.1988,0.1974,10.6946,0,8.307,Normal operation
1737063142,48,0,133594.2991,12.1031,2.6734,233.494,0.2193,11.764,0,9.5491,Normal operation
1737063143,48,0,133820.622,12.1017,2.6889,233.672,0.2266,11.7156,0,9.1029,Normal operation
1737063144,48,0,134013.4565,12.0973,2.7652,233.9448,0.2163,9.8616,0,7.9393,Normal operation
1737063145,48,0,134283.7587,12.0998,2.9099,234.2512,0.2712,9.2774,0,9.0623,Normal operation
1737063146,48,0,134511.6798,12.0986,3.0078,234.5232,0.2713,17.8953,1,15.9549,Normal operation
1737063147,48,0,134742.832,12.0976,3.1471,234.8032,0.2626,8.8758,0,8.454,Normal operation
1737063148,48,0,134937.5994,12.0934,3.3542,235.0572,0.2542,10.1727,0,8.5363,Normal operation
1737063149,48,0,135197.7974,12.095,3.6111,235.4005,0.2956,15.8564,1,15.3624,Normal operation
1737063150,48,0,135406.4098,12.0931,3.8845,235.6969,0.3221,9.6321,0,9.4613,Normal operation
1737063151,48,0,135637.9566,12.0922,4.1965,236.0049,0.3034,9.9059,0,7.8474,Normal operation
1737063152,48,0,135841.2986,12.0888,4.5186,236.3743,0.3305,7.7953,0,6.2021,Normal operation
1737063153,48,0,136109.3743,12.0911,4.7882,236.7692,0.3921,12.8485,0,8.2693,Normal operation
1737063154,48,0,136280.4885,12.0848,4.8059,237.2897,0.5019,2.3512,0,1.7818,Normal operation
1737063155,48,0,136553.6129,12.0876,5.2027,237.8861,0.5924,3.1775,0,2.1483,Normal operation
1737063156,48,0,136834.7708,12.0911,5.6787,238.4699,0.6085,1.6843,0,1.2308,Normal operation
1737063157,48,0,137062.1777,12.0898,5.6787,238.861,0.4881,8.2552,0,6.4499,Normal operation
1737063158,48,0,137290.8988,12.0887,5.6787,239.0412,0.2685,9.5391,0,9.2006,Normal operation
1737063159,48,0,137542.2576,12.0895,5.6787,239.1844,0.1507,9.6283,0,9.6268,Normal operation
1737063160,48,0,137762.0266,12.0876,5.6787,239.3561,0.1512,10.6869,0,9.2915,Normal operation
1737063161,48,0,137984.3241,12.0859,5.6787,239.6204,0.2072,10.0461,0,9.5952,Normal operation
1737063162,48,0,138255.8623,12.0885,5.6787,240.0565,0.3347,6.9185,0,4.534,Normal operation
1737063163,48,0,138456.9389,12.0849,5.7042,240.6971,0.5106,16.7084,1,11.3005,Normal operation
1737063164,48,0,138745.8637,12.089,5.677,241.2255,0.5059,8.1805,0,5.9957,Normal operation
1737063165,48,0,139001.9641,12.0913,5.5189,241.8605,0.4822,7.4386,0,5.7033,Normal operation
1737063166,48,0,139238.3715,12.0909,5.4515,242.2406,0.4428,10.5017,0,8.8337,Normal operation
1737063167,48,0,139519.2159,12.0942,5.1831,242.6909,0.3841,14.1513,0,11.06,Normal operation
1737063168,48,0,139753.9154,12.0936,4.757,243.4488,0.5892,3.5517,0,2.4595,Normal operation
1737063169,48,0,139991.6979,12.0933,5.1932,243.8948,0.6005,11.2935,0,8.7732,Normal operation
1737063170,48,0,140222.3039,12.0923,5.4894,244.3097,0.4295,9.4762,0,9.4351,Normal operation
1737063171,48,0,140406.4209,12.0873,6.1382,244.6761,0.3919,1.6325,0,1.4687,Normal operation
1737063172,48,0,140710.3131,12.0927,6.1382,244.9414,0.3094,13.2078,0,11.3918,Normal operation
1737063173,48,0,140968.6897,12.0941,6.1382,245.1791,0.2341,11.7343,0,9.6257,Normal operation
1737063174,48,0,141170.0529,12.0906,6.1382,245.405,0.215,10.3459,0,10.3189,Normal operation
1737063175,48,0,141390.8317,12.0888,6.1382,245.5364,0.1677,10.2455,0,10.0086,Normal operation
1737063176,48,0,141607.6573,12.0867,6.1382,245.7544,0.1588,10.8908,0,8.2143,Normal operation
1737063177,48,0,141824.5285,12.0846,6.1382,246.0495,0.2382,10.7635,0,9.4068,Normal operation
1737063178,48,0,142038.1027,12.0822,6.1382,246.4509,0.329,5.6829,0,4.4244,Normal operation
1737063179,48,0,142288.01,12.0829,6.4268,246.9371,0.4215,9.1616,0,8.5482,Normal operation
1737063180,48,0,142576.0037,12.0868,6.5489,247.3048,0.3945,9.7696,0,9.2678,Normal operation
1737063181,48,0,142833.1107,12.0891,6.8855,247.6865,0.3473,6.0175,0,5.0792,Normal operation
1737063182,48,0,143181.2662,12.0981,7.0797,248.1993,0.4201,9.5315,0,9.3561,Normal operation
1737063183,48,0,143417.3977,12.0976,6.98,248.8217,0.5252,12.687,0,9.223,Normal operation
1737063184,48,0,143703.0453,12.1013,6.6377,249.257,0.5022,21.9787,1,15.788,Normal operation
1737063185,48,0,143943.4248,12.1012,6.1339,249.4352,0.2807,9.2188,0,6.8845,Normal operation
1737063186,48,0,144118.2029,12.0955,5.9677,250.157,0.4203,24.0999,1,23.3594,Normal operation
